330.37 3334.84 37.8174 3316.31 0.00386717 0.0112968 5.36629e-09 8.50791e-139 5.15547e-221 3354.15 -19.3042
330.83 3348.39 32.3885 3226.64 0.00463569 0.0120612 5.87915e-09 2.09134e-138 2.84436e-220 3259.04 89.3497
331.3 3206.9 27.594 3129.23 0.00557106 0.0128933 6.45289e-09 5.23556e-138 1.62389e-219 3156.85 50.0541
331.76 3163.57 23.5465 3028.91 0.0066599 0.0137609 7.06758e-09 1.28375e-137 8.90816e-219 3052.47 111.1
332.23 3032.31 19.986 2921.98 0.0079813 0.0147049 7.75502e-09 3.20563e-137 5.05615e-218 2941.99 90.3156
332.69 2898.65 16.9921 2813.71 0.00951506 0.0156886 8.49132e-09 7.84058e-137 2.75782e-217 2830.72 67.927
333.16 2767.7 14.3689 2700.07 0.011371 0.0167587 9.31452e-09 1.95287e-136 1.55618e-216 2714.47 53.2372
333.62 2649.54 12.1718 2586.6 0.013519 0.0178735 1.0196e-08 4.76459e-136 8.43957e-216 2598.8 50.742
334.09 2521.11 10.2544 2469.05 0.0161108 0.0190856 1.11812e-08 1.18371e-135 4.7345e-215 2479.34 41.7776
334.56 2327.07 8.62267 2350.55 0.0191722 0.0203761 1.22597e-08 2.937e-135 2.64816e-214 2359.21 -32.1475
335.02 2253.03 7.26409 2234.3 0.0227 0.0217197 1.34141e-08 7.1388e-135 1.42385e-213 2241.61 11.4216
335.49 2155.92 6.08542 2115.85 0.0269379 0.0231798 1.47038e-08 1.76676e-134 7.91765e-213 2121.99 33.9352
335.95 2038.29 5.10788 2000.83 0.0318071 0.0246994 1.60837e-08 4.28367e-134 4.23283e-212 2005.99 32.2934
336.42 1768.94 4.2631 1884.77 0.0376396 0.0263502 1.76249e-08 1.05746e-133 2.34004e-211 1889.1 -120.157
336.88 1714.62 3.56522 1773.11 0.0443215 0.0280675 1.92734e-08 2.55751e-133 1.24387e-210 1776.75 -62.1326
337.35 1634.73 2.96448 1661.46 0.0523019 0.0299324 2.11141e-08 6.29732e-133 6.83638e-210 1664.5 -29.7684
337.81 1540.57 2.47013 1554.96 0.061418 0.0318717 2.30824e-08 1.51924e-132 3.61319e-209 1557.52 -16.9501
338.28 1474.02 2.04624 1449.36 0.0722739 0.0339769 2.52794e-08 3.7313e-132 1.97426e-208 1451.51 22.5091
338.74 1350.41 1.69879 1349.46 0.0846384 0.0361653 2.76281e-08 8.97942e-132 1.03749e-207 1351.28 -0.870098
339.2 1220.85 1.40779 1253.23 0.0989838 0.0384879 3.01908e-08 2.15825e-131 5.43669e-207 1254.78 -33.9261
339.67 1183.91 1.1597 1158.93 0.115993 0.0410075 3.305e-08 5.28055e-131 2.94478e-206 1160.25 23.6633
340.13 1023.29 0.957535 1070.74 0.135281 0.0436253 3.61052e-08 1.26604e-130 1.53433e-205 1071.87 -48.5858
340.6 964.833 0.785854 984.947 0.158083 0.0464642 3.95129e-08 3.08973e-130 8.26225e-205 985.937 -21.1039
341.06 842.31 0.646487 905.296 0.183864 0.0494126 4.31532e-08 7.38936e-130 4.28034e-204 906.176 -63.8664
341.53 815.74 0.528595 828.371 0.214254 0.0526088 4.72124e-08 1.79875e-129 2.29149e-203 829.167 -13.4271
341.99 739.496 0.433263 757.454 0.248514 0.055927 5.15473e-08 4.29116e-129 1.18036e-202 758.192 -18.6961
342.46 659.076 0.352932 689.437 0.288778 0.0595226 5.63795e-08 1.04192e-128 6.28224e-202 690.138 -31.0626
342.92 620.435 0.288225 627.161 0.334037 0.0632542 6.15385e-08 2.47943e-128 3.21754e-201 627.846 -7.41092
343.39 498.268 0.233909 567.834 0.387072 0.0672962 6.72877e-08 6.00488e-128 1.7025e-200 568.522 -70.2541
343.85 515.501 0.190326 513.877 0.446509 0.0714894 7.34238e-08 1.42541e-127 8.66984e-200 514.585 0.915678
344.32 435.59 0.153883 462.813 0.515951 0.0760298 8.026e-08 3.44339e-127 4.56073e-199 463.559 -27.9691
344.78 488.135 0.124753 416.674 0.593548 0.0807382 8.7554e-08 8.1534e-127 2.30926e-198 417.473 70.6628
345.25 427.53 0.100489 373.29 0.683939 0.0858344 9.56777e-08 1.96461e-126 1.2077e-197 374.161 53.3693
345.71 445.725 0.0811692 334.342 0.784645 0.0911172 1.04343e-07 4.64031e-126 6.08011e-197 335.298 110.426
346.17 379.365 0.0654452 298.691 0.898958 0.0967079 1.13777e-07 1.09467e-125 3.05237e-196 299.752 79.6132
346.64 319.047 0.0524226 265.486 1.03153 0.102756 1.2428e-07 2.62764e-125 1.58243e-195 266.673 52.3743
347.1 337.653 0.042113 235.954 1.17857 0.109021 1.35478e-07 6.18325e-125 7.89888e-195 237.284 100.37
347.57 315.424 0.0336073 208.618 1.34859 0.115797 1.4794e-07 1.48045e-124 4.07113e-194 210.116 105.308
348.03 208.257 0.0268993 184.454 1.53661 0.122813 1.61224e-07 3.47506e-124 2.02055e-193 186.141 22.1163
348.5 170.783 0.0213863 162.225 1.75335 0.130398 1.76003e-07 8.29913e-124 1.03533e-192 164.13 6.65334
348.96 140.536 0.0170551 142.695 1.99233 0.13825 1.91751e-07 1.9432e-123 5.10916e-192 144.842 -4.30631
349.43 174.55 0.013509 124.836 2.26699 0.146734 2.09268e-07 4.62894e-123 2.60268e-191 127.263 47.2861
349.89 209.856 0.0107338 109.241 2.56892 0.155513 2.27928e-07 1.08114e-122 1.27704e-190 111.976 97.8803
350.35 115.378 0.00851326 95.3493 2.90711 0.164789 2.48216e-07 2.52202e-122 6.24828e-190 98.4297 16.9487
350.82 196.205 0.00670562 82.7596 3.29405 0.174806 2.70772e-07 5.98492e-122 3.15527e-189 86.2352 109.97
351.28 108.078 0.00529899 71.8628 3.71749 0.185165 2.9479e-07 1.39265e-121 1.53499e-188 75.7708 32.3075
351.75 184.217 0.00415827 62.0454 4.2005 0.196348 3.21485e-07 3.29643e-121 7.70626e-188 66.4464 117.771
352.21 131.584 0.00327399 53.598 4.72747 0.20791 3.49901e-07 7.65144e-121 3.72759e-187 58.5366 73.0478
352.67 142.254 0.0025731 46.1823 5.31333 0.220113 3.80775e-07 1.77381e-120 1.79798e-186 51.7184 90.5359
353.14 159.428 0.00200793 39.5594 5.9786 0.233279 4.15074e-07 4.18269e-120 8.948e-186 45.7733 113.654
