312.2 4471.81 3724.87 960.631 7.52107e-07 0.000643249 1.13988e-14 4.37105e-120 4685.5 -213.699
312.67 4359.73 3419.12 1041.21 9.59013e-07 0.000692469 1.29314e-14 9.30878e-120 4460.33 -100.598
313.13 4169.95 3138.16 1123.71 1.21483e-06 0.000744154 1.46279e-14 1.94892e-119 4261.87 -91.9189
313.6 4114.54 2869.29 1211.57 1.54462e-06 0.000800802 1.65884e-14 4.14227e-119 4080.86 33.6705
314.07 4053.34 2618.27 1302.83 1.96109e-06 0.000861604 1.88081e-14 8.79527e-119 3921.1 132.245
314.53 3947.91 2389.27 1395.2 2.47378e-06 0.000925414 2.1264e-14 1.83603e-118 3784.47 163.43
315 3902.18 2171.71 1492.41 3.13182e-06 0.000995313 2.41004e-14 3.89071e-118 3664.13 238.059
315.47 3883.31 1970.05 1592.15 3.95918e-06 0.00107029 2.73099e-14 8.2365e-118 3562.21 321.101
315.93 3787.87 1787.4 1691.86 4.97325e-06 0.00114894 3.08591e-14 1.71437e-117 3479.26 308.607
316.4 3718.2 1615.08 1795.46 6.26914e-06 0.00123504 3.49557e-14 3.62207e-117 3410.54 307.661
316.86 3699.66 1459.72 1898.09 7.85287e-06 0.00132532 3.9484e-14 7.52447e-117 3357.82 341.847
317.33 3600.68 1313.83 2003.74 9.87087e-06 0.00142412 4.4709e-14 1.5866e-116 3317.57 283.111
317.8 3567.11 1180.18 2109.64 1.23895e-05 0.00153001 5.06158e-14 3.34212e-116 3289.83 277.284
318.26 3537.03 1060.52 2213 1.54542e-05 0.00164096 5.71414e-14 6.92264e-116 3273.52 263.509
318.73 3532.92 948.908 2317.73 1.93422e-05 0.00176232 6.46667e-14 1.45534e-115 3266.64 266.282
319.19 3475.36 849.425 2418.79 2.40593e-05 0.00188945 7.29772e-14 3.00866e-115 3268.22 207.14
319.66 3469.25 757.058 2519.96 3.00262e-05 0.00202845 8.25572e-14 6.31255e-115 3277.02 192.231
320.13 3454.02 673.398 2618.38 3.74189e-05 0.00217727 9.33772e-14 1.32313e-114 3291.78 162.244
320.59 3380.67 599.327 2711.43 4.6349e-05 0.00233307 1.0532e-13 2.72734e-114 3310.76 69.9104
321.06 3385.94 531.012 2802.54 5.75957e-05 0.00250333 1.19079e-13 5.70526e-114 3333.56 52.3804
321.52 3448.77 470.793 2887.22 7.11418e-05 0.0026815 1.34259e-13 1.17374e-113 3358.02 90.7558
321.99 3406.84 415.496 2968.57 8.81522e-05 0.00287613 1.51742e-13 2.45044e-113 3384.07 22.774
322.45 3403.31 366.966 3042.55 0.000108581 0.00307974 1.71024e-13 5.03148e-113 3409.52 -6.20174
322.92 3362.76 322.597 3111.84 0.000134159 0.00330207 1.93223e-13 1.04836e-112 3434.44 -71.6797
323.39 3391.41 283.032 3174.25 0.000165524 0.00353979 2.18261e-13 2.18216e-112 3457.29 -65.8758
323.85 3364.68 248.533 3228.22 0.000203027 0.00378834 2.45861e-13 4.46755e-112 3476.76 -112.078
324.32 3373.92 217.198 3275.67 0.000249777 0.00405958 2.77617e-13 9.2808e-112 3492.88 -118.952
324.78 3407.5 189.994 3314.24 0.000305513 0.00434308 3.12609e-13 1.89638e-111 3504.24 -96.7391
325.25 3316.81 165.389 3345.3 0.00037479 0.00465234 3.52855e-13 3.93169e-111 3510.7 -193.892
325.71 3414.24 144.12 3367.3 0.000457142 0.00497545 3.97186e-13 8.01817e-111 3511.42 -97.1805
326.18 3373.57 124.965 3381.01 0.000559201 0.0053278 4.48153e-13 1.65909e-110 3505.98 -132.411
326.64 3435.94 108.477 3385.75 0.000680168 0.00569578 5.04272e-13 3.37693e-110 3494.23 -58.2921
327.11 3424.39 93.6919 3381.68 0.000829646 0.00609691 5.6877e-13 6.97355e-110 3475.38 -50.9894
327.58 3377.81 80.7615 3368.64 0.00101051 0.00652508 6.41395e-13 1.43863e-109 3449.41 -71.6026
328.04 3406.33 69.702 3347.3 0.00122394 0.006972 7.21316e-13 2.91967e-109 3417.01 -10.6795
328.51 3348.51 59.8473 3316.88 0.00148652 0.00745891 8.13118e-13 6.01131e-109 3376.74 -28.2326
328.97 3332.64 51.454 3278.93 0.00179546 0.00796694 9.14103e-13 1.21762e-108 3330.39 2.25231
329.44 3287.34 44.0064 3232.07 0.00217442 0.00852021 1.03006e-12 2.50198e-108 3276.09 11.2547
329.9 3227.91 37.6898 3178.66 0.00261899 0.00909727 1.15756e-12 5.05803e-108 3216.36 11.5479
330.37 3125.62 32.1083 3116.79 0.00316271 0.00972548 1.30391e-12 1.03728e-107 3148.91 -23.2872
330.83 3157.19 27.3942 3049.53 0.00379871 0.0103805 1.46478e-12 2.0929e-107 3076.94 80.2539
331.3 3019.51 23.246 2974.47 0.00457426 0.0110932 1.64936e-12 4.28351e-107 2997.73 21.7776
331.76 2990.8 19.7571 2895.32 0.00547876 0.0118361 1.85217e-12 8.62603e-107 2915.1 75.7004
332.23 2871.42 16.6998 2809.23 0.0065785 0.0126442 2.08479e-12 1.76198e-106 2825.95 45.4679
332.69 2810.67 14.139 2720.43 0.00785731 0.0134861 2.34029e-12 3.54135e-106 2734.59 76.088
333.16 2708.69 11.9043 2625.67 0.00940757 0.0144016 2.63323e-12 7.21934e-106 2637.6 71.0919
333.62 2609.49 10.0403 2529.6 0.0112049 0.015355 2.95487e-12 1.44818e-105 2539.67 69.8167
334.09 2485.58 8.4203 2428.67 0.0133774 0.0163913 3.3235e-12 2.94638e-105 2437.12 48.4605
334.56 2333.73 7.04773 2325.57 0.0159481 0.0174944 3.73741e-12 5.98854e-105 2332.66 1.07777
335.02 2198.42 5.90992 2223.17 0.0189152 0.0186425 4.19162e-12 1.19778e-104 2229.12 -30.6984
335.49 2099.13 4.9272 2117.62 0.0224857 0.0198898 4.71189e-12 2.42967e-104 2122.59 -23.4629
335.95 1978.71 4.11591 2013.97 0.0265947 0.0211875 5.28261e-12 4.8502e-104 2018.13 -39.4288
336.42 1866.71 3.41808 1908.28 0.0315245 0.0225968 5.93608e-12 9.81903e-104 1911.75 -45.0382
336.88 1709.9 2.84434 1805.55 0.0371812 0.0240626 6.65265e-12 1.95631e-103 1808.45 -98.5486
337.35 1622.39 2.35285 1701.81 0.0439477 0.0256538 7.47281e-12 3.95263e-103 1704.23 -81.8411
337.81 1499 1.95041 1601.92 0.0516888 0.027308 8.37183e-12 7.85982e-103 1603.95 -104.947
338.28 1440.44 1.60708 1501.95 0.0609211 0.0291032 9.40044e-12 1.58489e-102 1503.65 -63.2019
338.74 1369.56 1.3271 1406.52 0.0714519 0.0309688 1.05275e-11 3.14545e-102 1407.95 -38.389
339.2 1273.76 1.09382 1313.81 0.0836871 0.0329482 1.17876e-11 6.23662e-102 1315.02 -41.2589
339.67 1193.48 0.896002 1222.16 0.0982144 0.0350949 1.32285e-11 1.25386e-101 1223.19 -29.7114
340.13 1080.22 0.735672 1135.73 0.114711 0.0373247 1.48065e-11 2.48125e-101 1136.62 -56.3993
340.6 964.763 0.60027 1050.96 0.13424 0.039742 1.66103e-11 4.97861e-101 1051.74 -86.9726
341.06 861.473 0.49097 971.618 0.15635 0.0422519 1.85849e-11 9.83306e-101 972.308 -110.835
341.53 820.664 0.399038 894.376 0.182445 0.044972 2.08412e-11 1.96908e-100 895.002 -74.3381
341.99 745.091 0.325129 822.605 0.211901 0.047795 2.33102e-11 3.88152e-100 823.189 -78.0981
342.46 709.828 0.263216 753.233 0.246563 0.0508533 2.61304e-11 7.75739e-100 753.793 -43.965
342.92 598.923 0.213642 689.227 0.285571 0.0540263 2.92155e-11 1.5262e-99 689.78 -90.8567
343.39 539.604 0.172282 627.789 0.331335 0.0574623 3.2738e-11 3.04413e-99 628.35 -88.7462
343.85 498.636 0.139299 571.49 0.382683 0.0610257 3.65897e-11 5.97743e-99 572.073 -73.4374
344.32 447.319 0.111892 517.814 0.442742 0.0648832 4.09861e-11 1.18989e-98 518.434 -71.1143
344.78 487.084 0.0901243 468.955 0.509927 0.0688822 4.57916e-11 2.33192e-98 469.624 17.4599
345.25 525.682 0.072109 422.678 0.588273 0.0732095 5.12744e-11 4.6328e-98 423.412 102.27
345.71 565.193 0.0578582 380.828 0.675651 0.0776939 5.72653e-11 9.06168e-98 381.639 183.553
