"thth","T200","T300","T400","T500","T600","T700","T800","T900"
28.64723,-71.12918,-11.11692,47.56443,108.35359,166.80349,232.12234,308.07474,395.92958
28.66767,-70.5689,-10.14958,46.71047,107.77641,166.97854,232.09427,307.95418,396.22469
28.68812,-70.5196,-10.85466,46.63526,107.92365,166.77984,232.05182,307.99844,395.97469
28.70857,-70.27972,-10.15558,47.17604,108.07578,166.92531,231.90089,307.98459,395.86813
28.72901,-70.10738,-11.16358,47.57344,108.21031,166.83484,231.90932,308.1081,395.78104
28.74946,-69.20657,-9.14433,47.08198,108.72125,166.59547,232.02464,307.90061,395.68708
28.7699,-70.18869,-10.38219,46.18646,107.8212,166.92047,232.00958,307.89722,396.29604
28.79035,-70.48557,-10.06856,47.58547,108.01672,166.69635,231.97594,307.85161,396.12214
28.8108,-70.43415,-10.92053,48.12141,108.36224,166.75281,231.94458,308.05864,395.92448
28.83124,-70.60491,-9.88523,47.62167,108.27714,166.91667,232.09391,307.98016,396.04021
28.85169,-70.49392,-9.44225,46.4162,106.89531,166.65745,231.90349,307.92371,395.77599
28.87214,-71.30057,-10.77116,45.88911,107.40234,166.76844,232.15641,308.0093,395.68708
28.89258,-70.66784,-10.72713,46.64948,107.9837,166.55672,232.18667,308.18879,395.93219
28.91303,-69.66317,-10.31363,47.65068,108.54833,166.77281,232.17932,307.75427,395.9812
28.93348,-69.18191,-10.49496,48.60245,109.10646,166.81823,231.98854,308.02179,396.13578
28.95392,-69.18214,-10.9405,48.4199,108.00677,166.48229,232.00958,307.91156,395.89557
28.97437,-69.75705,-10.9061,46.69052,108.11016,167.01109,232.01031,308.03976,395.71719
28.99482,-70.69146,-10.78498,46.27406,108.28776,166.71646,232.17313,308.05686,395.73672
29.01526,-70.34328,-10.42402,46.09161,106.45547,166.76276,232.12276,307.99471,395.68708
29.03571,-70.38942,-10.36867,47.59089,109.13875,166.7663,232.11964,307.9776,395.9513
29.05615,-70.94456,-9.55461,47.50057,109.35656,166.57099,232.22917,307.97907,395.90391
29.0766,-69.86489,-9.92046,48.98589,108.7025,166.7737,232.04938,308.18008,395.72776
29.09705,-70.24679,-11.30971,48.30625,107.0463,166.79708,232.00958,307.81615,395.87344
29.11749,-70.03207,-10.31915,47.72083,108.10802,166.75661,231.89109,307.7687,395.68708
29.13794,-69.80064,-10.11838,46.8837,106.91885,166.8351,232.18302,307.83577,395.72677
29.15839,-70.7562,-10.49216,45.84187,109.20063,166.63073,232.02438,307.97229,395.73917
29.17883,-68.76264,-10.46386,47.965,107.89589,166.76339,231.98599,307.95846,395.87667
29.19928,-72.03186,-9.43864,48.3499,108.52693,166.81276,232.00094,307.88579,395.85531
29.21973,-69.78236,-10.73753,47.73839,109.75255,166.69495,232.10125,307.97366,395.80911
29.24017,-71.32203,-9.99262,48.17057,108.52854,166.70063,232.0438,308.07654,395.68708
29.26062,-68.8353,-10.09147,46.85099,108.42099,166.75427,232.01479,307.87128,395.69891
29.28107,-69.17224,-10.61428,47.55656,108.02255,166.8313,232.13146,308.04221,395.82375
29.30151,-70.58769,-10.47697,45.95464,106.32714,166.81927,232.06375,307.985,395.80708
29.32196,-70.0964,-8.59554,47.0174,108.28531,166.65047,231.80953,307.94738,395.80891
29.3424,-70.05086,-10.67736,47.08854,108.88047,166.80406,232.01411,308.13256,395.80016
29.36285,-71.31842,-9.92158,47.72563,108.76469,166.74563,231.92688,307.98218,395.79427
29.3833,-71.39455,-10.4226,48.58917,107.97208,166.77214,232.02198,308.22047,395.68708
29.40374,-70.88952,-11.33934,47.42146,108.50125,166.61745,232.34026,307.94662,395.71089
29.42419,-69.64936,-9.29118,48.41068,107.17089,166.98057,232.29146,307.97531,395.68708
29.44464,-68.92668,-10.12217,47.05016,107.51161,166.84094,232.19891,307.78948,395.80078
29.46508,-69.80883,-9.36354,47.74906,108.36927,166.77391,232.10839,308.0895,395.79182
29.48553,-70.39139,-9.85047,47.01047,108.15349,166.5974,231.82823,308.02396,395.69318
29.50598,-70.28953,-9.27081,45.71208,108.62599,166.7275,232.00958,308.24719,395.73734
29.52642,-70.03678,-10.74383,47.44094,109.11432,166.82969,231.78417,308.00597,395.75953
29.54687,-69.68332,-11.43037,48.48693,107.56214,167.08729,232.00958,308.05833,395.68687
29.56731,-71.54681,-9.15329,47.92281,108.76443,167.12036,232.03812,307.92944,395.69766
29.58776,-70.77918,-11.07666,46.54797,107.83318,166.8163,232.07995,307.865,395.69016
29.60821,-69.64324,-9.40811,46.39141,106.47859,166.83812,231.97703,308.05279,395.86469
29.62865,-69.50929,-9.988,46.39583,107.7499,166.75911,232.07286,308.12123,395.68708
29.6491,-69.956,-9.98234,46.57438,107.44307,166.55813,231.73911,308.01273,395.94057
29.66955,-68.80888,-8.94758,47.13458,108.62062,166.7776,232.12063,308.00094,395.77724
29.68999,-71.37917,-10.26005,46.47984,108.28,166.74005,232.00958,307.9748,395.68911
29.71044,-71.15142,-9.7934,46.8812,107.50792,166.78375,231.8951,308.0856,395.80161
29.73089,-70.36127,-10.71362,45.99224,107.45042,166.92208,231.93536,308.11804,395.68708
29.75133,-70.37752,-9.79324,48.7513,107.87141,166.8974,232.08958,307.94405,395.68708
29.77178,-69.47811,-10.01308,46.91286,108.46609,166.79771,232.23922,308.12684,395.94437
29.79223,-70.52409,-9.0308,48.22656,108.3212,166.68271,231.95854,308.1992,395.98651
29.81267,-71.11793,-10.21992,48.06469,108.6563,166.81557,232.13547,307.99833,395.90047
29.83312,-70.5689,-10.93863,46.82266,108.24474,166.60453,231.91792,307.97983,395.79854
29.85356,-70.94281,-11.4917,45.94901,107.67026,166.64438,232.00958,307.8441,395.93464
29.87401,-70.18297,-10.65031,46.23792,107.49495,166.97245,231.91557,307.85201,395.74448
29.89446,-71.165,-9.52001,46.8837,107.48266,166.93714,232.16786,308.12098,395.69484
29.9149,-70.42247,-9.62169,46.62714,107.36297,166.7999,232.22203,308.07064,395.68708
29.93535,-69.10814,-8.77961,48.13906,108.19411,166.60547,232.03656,308.25119,395.76906
29.9558,-69.95558,-8.59072,47.63667,107.3462,166.58646,232.04062,308.18575,395.9324
29.97624,-68.89459,-9.90094,46.07505,108.54099,166.59578,231.82005,308.0176,395.86266
29.99669,-70.59978,-10.36057,47.6151,106.50995,166.7275,231.72693,308.20006,395.71865
30.01714,-70.38104,-10.15552,46.67656,107.73849,166.73542,232.00958,307.94423,395.90536
30.03758,-69.99804,-11.04552,46.5649,108.69818,166.83318,232.1688,308.1642,395.75323
30.05803,-70.03131,-9.50899,48.42094,108.4625,166.80198,232.13198,308.12284,395.68708
30.07848,-70.71372,-10.26755,47.56516,107.48667,166.8151,232.27422,308.07581,395.81849
30.09892,-70.21265,-8.66379,46.67547,109.08693,166.72615,231.80521,308.03472,395.96271
30.11937,-70.61027,-9.80134,47.28422,106.86365,166.63896,232.2151,308.15047,395.75401
30.13981,-71.79371,-10.58779,45.58937,107.48266,166.7425,231.74125,308.24482,395.95698
30.16026,-69.89463,-10.64115,46.8837,107.7488,166.78953,232.00958,308.04868,395.84573
30.18071,-71.11988,-10.47319,47.30901,107.17385,166.6751,232.1374,308.2814,395.87156
30.20115,-70.23168,-10.1336,47.6263,109.72021,166.86063,231.8137,308.19021,395.9324
30.2216,-69.79705,-9.91119,47.58573,107.3412,166.63911,232.26057,307.95946,395.79995
30.24205,-69.85708,-9.37791,47.18021,108.93073,166.7275,231.94146,308.22757,395.84552
30.26249,-70.47203,-8.82626,46.5088,108.30141,166.6563,231.86573,308.22847,395.68708
30.28294,-70.09343,-10.25833,46.81052,108.59776,167.00969,232.12182,308.48023,395.98953
30.30339,-70.9807,-10.03492,47.26484,108.46609,166.78031,232.16161,308.70067,395.89885
30.32383,-70.2388,-11.08205,47.71792,107.67083,167.00568,232.13344,308.48766,395.97245
30.34428,-69.71015,-9.32882,46.8562,108.31594,166.60891,232.05193,308.69922,396.18219
30.36472,-69.77729,-9.66637,47.3024,107.6926,166.77276,232.37531,308.8121,396.1726
30.38517,-68.87976,-9.77523,47.75214,107.34844,166.66286,232.23094,309.06496,396.40349
30.40562,-71.14015,-9.37148,47.20922,107.45656,166.68573,232.07833,308.88301,396.51229
30.42606,-69.49726,-10.10826,47.37953,106.11802,166.99047,232.70672,308.72217,396.73745
30.44651,-69.06881,-10.46021,47.4112,109.04391,166.54698,231.99776,308.46102,396.75719
30.46696,-71.93367,-10.43623,49.02208,108.10901,166.7512,232.11552,308.03413,396.22693
30.4874,-70.02776,-8.99538,46.81255,108.14604,166.69906,231.73318,308.3098,395.98078
30.50785,-71.14004,-9.73969,46.63479,110.25911,166.6949,232.00958,308.19893,395.68708
30.5283,-69.76687,-9.43165,48.50839,108.16984,166.80839,231.93094,308.23947,395.77698
30.54874,-69.76894,-9.51846,48.52115,107.97401,166.69068,232.27135,308.73441,395.70276
30.56919,-68.67236,-7.97014,49.78542,107.92349,166.79865,232.09714,308.78767,396.03042
30.58964,-68.22978,-8.89069,48.5863,107.36188,166.72948,232.03667,308.68494,395.84635
30.61008,-69.6894,-8.25906,48.99562,107.70891,166.61833,231.98677,309.16523,395.8388
30.63053,-67.94334,-9.18281,48.0038,109.60109,166.72224,231.99542,309.24922,395.99464
30.65097,-69.19329,-8.76157,47.84563,108.29302,166.6888,232.18385,308.94308,395.93016
30.67142,-67.5078,-8.45211,49.3037,111.37573,166.82823,232.15719,309.11273,396.22307
30.69187,-67.38739,-8.23073,49.70552,110.40016,166.75661,231.88708,308.79632,396.43781
30.71231,-68.04281,-9.15673,50.27182,110.44375,166.73495,232.15411,308.64509,396.0276
30.73276,-67.14315,-5.43312,50.88,108.36828,166.97771,231.73099,308.77878,395.90698
30.75321,-66.7121,-8.29902,50.18036,109.42781,166.45891,231.60703,309.00526,395.73188
30.77365,-67.24084,-5.79417,49.05042,110.4738,166.7474,232.03219,309.07314,395.68687
30.7941,-66.06943,-5.75948,49.50536,109.99359,166.93229,232.07234,308.78627,395.77318
30.81455,-66.98722,-6.0826,52.01943,111.20724,166.92802,232.00958,308.98113,395.92344
30.83499,-66.21488,-5.27682,51.33599,110.99214,166.55766,231.85375,308.80055,396.07578
30.85544,-64.92405,-5.84099,53.82281,109.61859,166.78151,232.11578,308.81696,395.96677
30.87589,-66.12361,-7.95218,53.11193,110.03599,167.00948,231.74036,308.9657,396.00094
30.89633,-65.53596,-4.15911,53.1275,110.84964,166.93896,232.00958,308.93023,395.68708
30.91678,-64.23622,-2.88516,54.45036,111.91984,166.88437,232.0799,309.25183,395.69422
30.93722,-64.68021,-4.16396,55.01599,112.0588,167.01995,231.74943,309.04914,395.79083
30.95767,-62.98292,-3.26219,54.89005,114.84714,167.31917,231.89099,309.29902,395.76198
30.97812,-61.47848,-3.75474,57.39656,115.70177,167.31651,232.03693,309.41489,395.96047
30.99856,-61.87751,-3.40271,55.51755,115.68224,167.41599,232.25615,309.46751,395.96615
31.01901,-60.95308,-0.28375,56.06135,114.8076,167.41417,232.14818,309.53441,395.85427
31.03946,-60.94347,-0.4051,59.01359,115.34573,167.91609,232.21927,309.15045,395.78635
31.0599,-60.02846,0.57589,59.51859,115.53021,167.74167,232.09089,309.32197,396.16021
31.08035,-59.47919,1.60406,59.7862,114.33224,168.00443,231.93677,309.08621,395.89276
31.1008,-60.70422,2.74302,60.16172,116.93448,168.04245,232.11156,309.3397,395.91818
31.12124,-57.91317,2.20302,62.23245,120.54042,168.56203,232.00198,309.65838,395.93948
31.14169,-57.21264,6.60911,62.71708,119.91557,168.50292,232.33281,309.30818,395.68708
31.16213,-58.39779,5.50203,64.48906,122.55984,168.90734,232.72161,309.9502,395.92062
31.18258,-54.67436,8.73313,65.79563,123.60958,169.5549,232.70672,309.4334,395.97833
31.20303,-52.70857,9.43193,66.89323,123.29167,169.81984,233.25083,310.03305,395.96307
31.22347,-54.02591,8.38484,70.03656,123.2674,170.07318,233.23776,309.80114,395.9938
31.24392,-54.18002,11.22266,71.93641,125.23432,170.90078,233.22271,309.99203,395.83844
31.26437,-51.83471,14.82552,74.56286,128.7062,171.04167,233.38906,310.56617,395.87198
31.28481,-50.90379,13.3175,73.48172,126.91932,171.58604,233.47172,310.45539,395.77844
31.30526,-48.97691,18.11193,75.52755,131.70552,172.87573,234.16208,310.67229,395.68708
31.32571,-46.91178,16.07266,77.48224,132.86141,173.19583,234.89917,311.12428,395.90026
31.34615,-46.1864,18.56427,79.04906,134.64115,174.94318,235.64453,311.0289,395.76703
31.3666,-41.8953,24.60031,82.32948,137.29255,175.95698,236.05182,311.39113,395.68646
31.38705,-41.28651,24.09661,85.98406,138.13104,177.34312,236.04031,312.18999,395.94578
31.40749,-40.27194,27.0074,84.95021,143.36885,178.78193,237.12964,311.94636,395.70359
31.42794,-35.47653,28.69635,91.63365,145.93573,180.815,238.29635,313.38811,395.73615
31.44838,-34.54872,29.43589,93.67974,145.49974,182.02349,240.20052,314.69204,396.41854
31.46883,-31.82615,35.64531,92.9263,151.46073,185.78698,242.10458,315.35921,396.66219
31.48928,-28.2002,36.99693,97.01937,153.2574,189.76302,244.10896,317.32812,397.47641
31.50972,-27.49219,39.85177,98.67323,155.90875,193.29052,246.84932,318.91364,397.91411
31.53017,-24.69255,46.41531,103.35349,160.49453,197.60891,249.79396,321.02167,398.34104
31.55062,-22.42089,46.41479,106.45432,163.23474,202.59969,254.25521,324.66744,399.6237
31.57106,-17.32333,49.21984,113.10813,167.99776,207.99193,260.24193,329.13232,400.50177
31.59151,-9.61172,50.27609,113.64391,166.59411,216.76453,266.92974,334.84163,403.26979
31.61196,-11.75849,53.98177,116.62474,170.11703,225.11495,276.86943,346.36677,406.30781
31.6324,-3.10854,60.41042,121.06484,173.76339,234.5787,290.12875,361.19753,410.36828
31.65285,-4.46807,60.32849,123.91797,179.3338,244.89052,306.15729,384.16388,416.95599
31.6733,-0.01573,63.27172,125.23458,185.70557,250.99708,327.67083,420.90646,426.44318
31.69374,5.09937,65.22656,127.03599,190.65365,260.81911,349.72167,469.43809,442.41901
31.71419,6.53875,65.68276,127.60109,188.8149,268.8875,375.02391,536.1388,474.30495
31.73463,11.61307,67.015,129.8949,195.29354,272.99979,401.07156,598.30912,526.23167
31.75508,14.80625,65.94682,130.75818,194.40125,275.32365,411.17406,617.14349,608.99427
31.77553,10.67698,72.28682,132.19646,192.8625,275.95714,412.04568,575.47158,709.62396
31.79597,5.41995,71.88651,133.64385,193.2474,270.69625,399.21323,489.75076,756.30313
31.81642,4.50958,70.44,128.46609,189.07125,262.88995,373.6412,417.27727,688.65573
31.83687,0.68948,70.69005,129.76146,192.56484,253.9601,346.63047,377.46553,560.21062
31.85731,1.3724,61.61333,132.55932,191.98901,244.9312,324.66172,353.21954,479.20036
31.87776,-5.66625,61.88807,123.77714,186.59531,233.3337,300.57948,339.97848,446.26708
31.89821,-8.0251,60.82484,126.66219,184.36708,224.15682,286.61729,330.84331,430.66755
31.91865,-10.37068,57.00167,127.00953,176.7376,216.13578,273.08693,324.89636,418.66312
31.9391,-14.06073,56.49979,118.00609,176.7437,210.34911,263.56781,321.06164,410.14797
31.95954,-16.04089,56.20135,121.93307,175.46391,203.37969,257.94708,318.68291,404.03583
31.97999,-23.29964,49.94026,114.24312,174.4187,197.93255,251.40448,317.63374,399.56672
32.00044,-25.03094,46.89458,112.08203,169.01719,193.90214,247.79745,315.45111,398.89609
32.02088,-31.57527,45.34344,111.49547,163.96052,188.70802,245.10641,315.01886,399.23172
32.04133,-29.36182,39.4399,106.84583,161.39021,186.49771,242.53906,313.77135,400.01891
32.06178,-33.96232,37.68698,104.79724,155.08224,183.33099,241.36422,312.94665,399.47359
32.08222,-35.29779,33.74229,100.06276,156.15609,180.41078,239.70443,312.55045,398.5337
32.10267,-37.65359,28.65896,92.04922,151.66,179.28823,238.39948,311.97228,397.5413
32.12312,-41.92467,27.44448,91.87464,147.90651,176.97656,237.64427,311.34831,396.51818
32.14356,-42.46614,24.78437,88.48693,144.24953,176.45229,236.31187,311.79524,395.68687
32.16401,-44.67935,26.67172,87.87104,139.2012,175.44078,235.48354,311.07845,395.68708
32.18446,-44.58977,23.03521,88.30776,142.30844,173.80922,235.11245,311.1277,396.10771
32.2049,-49.49989,20.56146,81.45375,137.32422,173.2674,234.56464,310.9021,396.08823
32.22535,-49.57159,16.87958,82.63911,133.50411,172.29083,234.73344,310.25182,396.47141
32.24579,-53.60468,14.26063,74.95099,133.20203,171.47094,233.97151,310.78073,396.78766
32.26624,-53.92503,10.87089,71.90203,129.48719,170.85859,233.67818,310.27344,395.99766
32.28669,-52.66435,12.05604,76.88891,127.42859,170.49115,233.45005,310.40354,395.93646
32.30713,-56.51364,9.11052,69.79057,128.27693,170.22688,232.9538,310.59889,395.68708
32.32758,-54.824,9.45604,69.48995,127.26104,169.86995,233.13625,309.99867,395.82661
32.34803,-54.06211,8.36437,68.03219,127.0563,168.57755,232.57911,310.14705,396.2074
32.36847,-59.30066,4.43089,64.37615,123.67766,169.00385,232.88318,310.01967,395.84922
32.38892,-57.56456,4.70937,67.9849,119.16755,168.46922,232.86625,309.53167,395.90781
32.40937,-61.2244,4.49156,65.03917,118.49062,168.29583,232.55745,309.82939,396.04813
32.42981,-61.36033,-0.2474,61.93047,118.86776,168.81724,232.45604,309.95582,395.81359
32.45026,-61.62666,2.88328,63.08016,118.91156,167.99385,232.29167,309.93471,396.04182
32.47071,-62.61582,0.52859,57.48359,117.07495,167.93651,232.11161,309.72277,395.68708
32.49115,-61.86851,-1.44401,58.60938,116.80922,167.95208,232.14604,309.62174,395.77802
32.5116,-64.28801,-0.87203,57.35526,116.37833,167.37932,232.13219,309.33846,395.68708
32.53204,-63.25182,-5.3525,59.18401,115.38328,167.47964,232.00958,309.62355,395.7174
32.55249,-65.44782,-2.81276,56.5126,113.56589,167.52328,231.72286,309.66978,395.95922
32.57294,-65.18154,-3.1538,55.76729,114.26318,167.4026,232.12422,309.77365,396.00359
32.59338,-62.78319,-3.22536,57.04927,114.53557,167.1488,231.89812,309.73007,395.94396
32.61383,-69.47273,-3.7726,53.51714,112.60839,166.79688,232.19594,309.97163,395.9562
32.63428,-67.16116,-4.59724,53.85552,111.91578,166.94604,232.44005,309.79875,396.0925
32.65472,-65.91306,-8.32046,51.60391,113.02094,167.30193,231.81187,309.7532,395.96552
32.67517,-68.7564,-6.81365,53.61521,110.13703,167.01219,232.1625,309.60542,395.98224
32.69562,-66.33354,-8.52525,52.17292,108.22469,167.2887,232.17167,309.19399,396.03146
32.71606,-67.29192,-8.19139,50.3099,108.82771,166.88385,231.38245,309.52107,395.76443
32.73651,-65.83021,-6.51344,50.59542,107.88708,166.47667,232.00958,309.31238,395.89396
32.75695,-67.94446,-9.51933,49.57151,110.87599,167.2513,231.77427,309.11792,395.80016
32.7774,-70.33896,-8.27595,51.255,109.84536,166.36833,231.74177,309.4256,395.68708
32.79785,-70.73209,-7.57911,49.28302,108.98615,167.11708,232.31714,309.26187,395.83641
32.81829,-70.81091,-9.49435,48.89307,110.85568,166.89901,232.27552,309.60577,395.82661
32.83874,-69.71976,-7.45583,50.64099,108.95208,166.53385,232.41115,309.54171,395.72026
32.85919,-68.68668,-9.20827,49.43562,108.32245,166.84547,232.02021,309.62799,395.88724
32.87963,-67.68237,-10.56469,49.56974,108.44688,166.62594,231.49536,309.99109,395.68687
32.90008,-67.91799,-9.4639,49.31984,107.45224,166.70745,232.00958,309.50355,395.74995
32.92053,-70.89514,-10.57854,48.33807,105.72099,166.76927,231.57375,309.85961,395.83802
32.94097,-69.32145,-10.42624,47.02094,107.62859,166.64052,232.02078,309.64502,395.93443
32.96142,-70.88422,-8.24116,46.8837,106.37042,166.57922,232.36609,309.37032,396.40391
32.98187,-70.77627,-10.84755,45.10161,107.45995,166.93859,232.13016,309.38722,396.70839
33.00231,-68.35602,-9.64281,45.15349,108.42828,166.51927,232.09172,309.09299,396.56865
33.02276,-70.37308,-10.51378,45.38755,108.59688,166.77182,231.70672,308.97807,396.38906
33.0432,-69.55203,-12.10526,46.67854,108.30547,166.88021,231.5562,309.01349,395.92125
33.06365,-69.62631,-9.53265,48.71792,105.93589,166.64823,231.58667,309.15873,395.68708
33.0841,-68.8571,-10.52534,47.39156,106.67,166.79375,231.71281,309.75466,395.68708
33.10454,-70.4954,-11.11076,47.93026,107.48266,166.7387,232.01151,309.28921,395.97125
33.12499,-71.26953,-8.73404,48.00672,106.32359,166.25859,232.19885,309.54451,396.06401
33.14544,-70.32386,-9.70392,46.84464,106.78932,166.53927,231.97938,309.56613,396.20151
33.16588,-73.30827,-11.2863,47.23036,109.05276,166.84635,232.23573,309.28172,396.14635
33.18633,-70.68668,-9.82493,46.33443,106.76365,166.93089,231.86453,309.54114,395.81359
33.20678,-69.73869,-10.40232,46.86932,106.71203,166.82682,232.10453,309.82784,396.25724
